,class_id,num_images
3621,195498,24
3622,44564,8
3623,108293,12
3624,192348,10
3625,10676,8
3626,149222,122
3627,248047,16
3628,9810,32
3629,189740,12
3630,106956,32
3631,141185,8
3632,97949,54
3633,224315,60
3634,172315,30
3635,170222,18
3636,66793,24
3637,36765,106
3638,281707,38
3639,113177,12
3640,139943,14
3641,34523,18
3642,106837,44
3643,106184,16
3644,294400,72
3645,204121,12
3646,55796,58
3647,153487,10
3648,226627,264
3649,184539,50
3650,48671,30
3651,195611,14
3652,251970,32
3653,283327,24
3654,258264,26
3655,176426,18
3656,45237,12
3657,145963,20
3658,35420,8
3659,121158,200
3660,143073,24
3661,58264,18
3662,60454,20
3663,265484,24
3664,146221,26
3665,200675,14
3666,58574,32
3667,63672,62
3668,34191,28
3669,114044,20
3670,2326,16
3671,94347,18
3672,213972,28
3673,160306,22
3674,148391,10
3675,20379,30
3676,82118,12
3677,195501,14
3678,63658,106
3679,80382,10
3680,91683,76
3681,281798,100
3682,312835,24
3683,171530,20
3684,155922,62
3685,288872,18
3686,312272,24
3687,119349,14
3688,64619,10
3689,136980,14
3690,251829,8
3691,160365,10
3692,62051,26
3693,161331,66
3694,157875,86
3695,329733,12
3696,88608,16
3697,292522,12
3698,145926,8
3699,50286,54
3700,46449,26
3701,325099,50
3702,330961,20
3703,255389,32
3704,290064,12
3705,139008,28
3706,153227,480
3707,272618,16
3708,287298,34
3709,59144,18
3710,146109,32
3711,54982,12
3712,239689,68
3713,18874,10
3714,218561,38
3715,80366,28
3716,129554,22
3717,35000,22
3718,44296,58
3719,222598,12
3720,12774,1004
3721,70627,14
3722,56041,20
3723,160989,28
3724,294346,84
3725,331082,18
3726,35193,72
3727,122381,204
3728,270640,36
3729,144079,68
3730,147478,60
3731,92950,18
3732,297848,22
3733,294834,20
3734,272083,58
3735,272928,20
3736,81731,26
3737,270268,180
3738,273118,30
3739,236294,104
3740,74365,26
3741,106232,98
3742,139948,34
3743,267713,12
3744,315141,26
3745,73327,24
3746,178500,18
3747,220490,16
3748,308128,56
3749,69891,14
3750,279881,426
3751,68287,10
3752,258971,42
3753,25655,16
3754,257993,8
3755,82852,28
3756,143206,10
3757,265909,42
3758,129293,14
3759,255935,14
3760,318283,492
3761,79150,20
3762,267611,26
3763,56457,446
3764,151974,16
3765,90082,28
3766,184357,42
3767,275620,8
3768,239218,14
3769,27734,8
3770,118388,8
3771,109491,58
3772,184360,38
3773,63402,32
3774,201148,8
3775,171480,18
3776,105493,22
3777,32783,16
3778,37080,22
3779,287434,22
3780,213438,84
3781,106967,22
3782,312150,10
3783,60593,130
3784,320433,38
3785,292838,62
3786,58573,12
3787,243425,12
3788,174017,16
3789,186253,30
3790,270546,8
3791,155492,22
3792,251819,690
3793,37132,24
3794,43008,18
3795,75512,22
3796,164662,46
3797,56681,10
3798,221611,18
3799,186460,22
3800,118432,122
3801,270219,20
3802,184058,76
3803,70960,390
3804,90952,10
3805,185471,358
3806,18185,36
3807,272288,18
3808,8062,36
3809,127414,46
3810,309350,102
3811,156061,40
3812,252021,116
3813,288618,24
3814,256065,170
3815,243037,94
3816,146839,38
3817,270337,188
3818,331595,56
3819,45389,26
3820,286178,22
3821,174477,26
3822,260534,26
3823,52876,80
3824,256618,12
3825,266211,258
3826,112302,12
3827,69178,12
3828,111818,32
3829,312983,10
3830,234296,22
3831,275439,16
3832,227049,30
3833,115784,54
3834,50414,44
3835,204383,50
3836,251807,24
3837,213484,24
3838,240890,14
3839,15355,18
3840,107863,24
3841,133859,18
3842,197184,478
3843,309274,236
3844,11002,20
3845,37531,14
3846,139941,32
3847,214209,12
3848,330853,54
3849,63892,16
3850,77343,18
3851,227095,10
3852,319399,14
3853,149060,8
3854,98223,14
3855,149132,10
3856,146160,8
3857,211065,24
3858,160674,28
3859,10025,12
3860,144290,44
3861,277980,30
3862,258954,242
3863,292292,122
3864,23611,10
3865,310913,10
3866,270378,132
3867,45207,40
3868,28177,20
3869,182974,20
3870,247909,20
3871,329795,10
3872,10056,30
3873,69653,30
3874,185602,8
3875,275441,52
3876,255469,18
3877,302344,12
3878,140146,24
3879,154171,76
3880,46598,14
3881,187324,132
3882,162547,62
3883,192603,8
3884,77184,36
3885,262793,16
3886,7615,16
3887,111336,32
3888,288088,66
3889,65076,12
3890,139953,10
3891,149630,532
3892,24567,40
3893,117274,12
3894,191582,168
3895,64128,94
3896,178508,24
3897,65592,14
3898,18465,26
3899,193927,40
3900,44019,18
3901,253010,16
3902,12777,64
3903,195090,94
3904,135057,440
3905,171106,20
3906,307527,8
3907,10129,10
3908,64332,20
3909,193472,16
3910,155496,12
3911,314740,486
3912,284567,152
3913,160826,18
3914,162197,142
3915,265352,44
3916,167443,10
3917,307586,8
3918,95238,12
3919,249477,18
3920,45701,14
3921,135471,64
3922,306489,226
3923,307748,14
3924,58310,16
3925,18421,10
3926,256654,20
3927,279307,18
3928,106247,16
3929,282643,42
3930,44595,16
3931,17188,260
3932,248085,8
3933,45223,250
3934,45235,52
3935,80666,16
3936,105609,36
3937,328458,18
3938,108746,12
3939,171666,20
3940,318180,50
3941,139979,12
3942,132549,30
3943,35493,110
3944,165160,16
3945,69023,38
3946,245273,14
3947,204003,22
3948,243940,126
3949,206478,14
3950,195622,30
3951,318639,8
3952,83698,10
3953,135360,16
3954,113990,14
3955,292213,10
3956,111179,26
3957,279721,100
3958,142029,12
3959,183247,102
3960,140591,42
3961,330669,32
3962,288513,138
3963,185502,154
3964,79584,16
3965,63368,14
3966,258933,76
3967,312577,220
3968,265319,8
3969,246456,52
3970,43590,10
3971,136073,10
3972,310411,34
3973,259651,10
3974,45487,12
3975,213682,18
3976,97001,22
3977,123921,16
3978,36298,10
3979,270554,62
3980,84259,8
3981,4534,8
3982,133753,14
3983,135158,12
3984,206605,14
3985,244111,556
3986,170593,54
3987,90001,72
3988,244133,10
3989,309228,70
3990,256172,12
3991,282608,12
3992,84375,22
3993,46574,46
3994,95020,34
3995,311194,16
3996,215250,12
3997,66345,22
3998,81132,50
3999,134928,112
4000,143255,28
4001,243390,30
4002,127852,20
4003,166271,24
4004,262995,12
4005,8346,12
4006,251367,18
4007,118375,14
4008,315748,20
4009,228247,8
4010,71202,24
4011,293182,30
4012,49102,8
4013,255910,10
4014,64314,132
4015,83795,34
4016,326329,72
4017,54419,12
4018,6837,38
4019,49752,44
4020,194013,22
4021,54328,24
4022,193648,18
4023,286235,16
4024,135142,20
4025,123982,10
4026,326456,12
4027,315531,18
4028,152270,8
4029,72570,60
4030,189097,62
4031,64178,12
4032,98174,60
4033,307697,68
4034,263599,16
4035,114033,20
4036,287445,26
4037,64079,64
4038,120290,140
4039,266204,22
4040,212723,28
4041,141212,16
4042,209221,38
4043,244060,146
4044,9862,58
4045,98510,8
4046,155338,8
4047,196294,12
4048,319798,154
4049,247165,94
4050,222315,12
4051,4621,8
4052,206205,192
4053,185331,10
4054,152946,18
4055,147968,16
4056,159277,16
4057,284588,60
4058,12954,1720
4059,280174,12
4060,150632,38
4061,447,12
4062,196665,54
4063,34261,56
4064,315432,52
4065,109575,54
4066,324409,14
4067,25989,30
4068,164943,8
4069,3346,230
4070,224986,12
4071,4091,8
4072,213443,8
4073,4526,12
4074,175066,18
4075,184481,8
4076,81094,26
4077,10402,32
4078,111226,24
4079,194101,40
4080,250890,10
4081,285762,46
4082,186257,16
4083,288333,572
4084,174641,68
4085,145659,18
4086,151397,20
4087,23956,18
4088,248262,16
4089,255289,22
4090,69703,14
4091,102190,18
4092,321691,60
4093,52784,72
4094,18743,212
4095,146822,24
4096,52614,26
4097,283530,10
4098,313164,12
4099,175609,18
4100,282094,14
4101,110230,62
4102,69128,12
4103,330887,8
4104,316887,24
4105,189557,18
4106,205099,20
4107,8042,14
4108,252055,76
4109,54910,18
4110,33541,232
4111,265221,22
4112,147973,30
4113,37450,8
4114,185364,18
4115,197175,94
4116,83681,180
4117,9851,8
4118,255853,16
4119,318012,404
4120,285300,10
4121,281855,142
4122,105057,10
4123,42866,32
4124,295374,252
4125,61197,12
4126,153117,34
4127,307650,20
4128,89080,10
4129,113242,14
4130,111233,36
4131,186291,10
4132,82845,26
4133,307892,14
4134,210501,8
4135,8032,10
4136,40024,20
4137,55031,12
4138,264430,10
4139,88332,16
4140,75994,10
4141,326107,18
4142,269378,16
4143,45242,10
4144,16867,10
4145,256651,22
4146,186408,10
4147,180021,20
4148,102568,36
4149,275606,8
4150,106426,10
4151,251609,14
4152,185652,10
4153,109467,138
4154,326478,58
4155,244647,26
4156,30759,46
4157,324459,650
4158,18477,8
4159,179575,18
4160,111619,10
4161,73344,1060
4162,129645,20
4163,3354,22
4164,132476,108
4165,63112,24
4166,124797,14
4167,186417,40
4168,94955,34
4169,48652,38
4170,275697,12
4171,255211,14
4172,280551,32
4173,270614,92
4174,212756,8
4175,204786,22
4176,140758,60
4177,264117,22
4178,27816,58
4179,175562,62
4180,212657,18
4181,292459,28
4182,331553,36
4183,63784,14
4184,214681,20
4185,59318,44
4186,143277,10
4187,199330,24
4188,274561,112
4189,192580,14
4190,325605,28
4191,285297,36
4192,214093,22
4193,233363,16
4194,168276,112
4195,191642,324
4196,142709,8
4197,106266,12
4198,171680,36
4199,287142,46
4200,144350,14
4201,75099,8
4202,137410,70
4203,64660,84
4204,112666,42
4205,193990,24
4206,318562,42
4207,84503,12
4208,324303,26
4209,109552,860
4210,320614,10
4211,56471,20
4212,118938,18
4213,30077,156
4214,179413,16
4215,214992,164
4216,203224,10
4217,256157,220
4218,228041,130
4219,184024,8
4220,187442,8
4221,189564,38
4222,185678,22
4223,47969,8
4224,287033,40
4225,179588,28
4226,107211,84
4227,254902,42
4228,148503,98
4229,98200,28
4230,283201,10
4231,323123,22
4232,219456,84
4233,187669,106
4234,80385,30
4235,272756,70
4236,70300,14
4237,13723,18
4238,256574,142
4239,246684,14
4240,125215,36
4241,188909,266
4242,142719,16
4243,116460,10
4244,72389,10
4245,274610,10
4246,143677,16
4247,26781,18
4248,4107,36
4249,41421,310
4250,78004,44
4251,125088,32
4252,45233,28
4253,269663,18
4254,105531,10
4255,296714,10
4256,252052,22
4257,278380,336
4258,44262,12
4259,290141,18
4260,239052,12
4261,66957,14
4262,247388,94
4263,213406,16
4264,66740,10
4265,82368,16
4266,46931,70
4267,125783,14
4268,9829,42
4269,238273,10
4270,282076,18
4271,124754,22
4272,142898,82
4273,34285,10
4274,257117,18
4275,330607,48
4276,184532,28
4277,147565,22
4278,19070,22
4279,10982,14
4280,123673,70
4281,185603,10
4282,34208,20
4283,7155,132
4284,158035,18
4285,166834,8
4286,46551,8
4287,83872,28
4288,261568,44
4289,44838,14
4290,196825,74
4291,273174,12
4292,108762,26
4293,186588,78
4294,288564,88
4295,287099,32
4296,120169,64
4297,178441,72
4298,140573,18
4299,155434,40
4300,111542,32
4301,140714,36
4302,46558,42
4303,270500,122
4304,312975,38
4305,331519,12
4306,266148,40
4307,124461,10
4308,45393,32
4309,12679,10
4310,106237,38
4311,161962,18
4312,186560,12
4313,23764,22
4314,54942,26
4315,37150,8
4316,152306,10
4317,108712,22
4318,140514,34
4319,145998,10
4320,12807,466
4321,175479,10
4322,216265,46
4323,105061,92
4324,10679,24
4325,185718,8
4326,145067,8
4327,273202,38
4328,55300,38
4329,190718,10
4330,59442,12
4331,212648,14
4332,174846,58
4333,34933,198
4334,312329,8
4335,81006,18
4336,269817,16
4337,166310,16
4338,265686,12
4339,59140,12
4340,40426,10
4341,4594,42
4342,75983,10
4343,106022,52
4344,187449,8
4345,130477,12
4346,274614,72
4347,161679,20
4348,268940,18
4349,270595,36
4350,34180,148
4351,83566,10
4352,150946,24
4353,71933,64
4354,134980,32
4355,283726,30
4356,72569,40
4357,41989,88
4358,129425,8
4359,213540,8
4360,272914,10
4361,58681,8
4362,46189,92
4363,51899,10
4364,256143,26
4365,42780,152
4366,63673,256
4367,270612,24
4368,263275,14
4369,277840,40
4370,84513,16
4371,71030,18
4372,301145,22
4373,54411,12
4374,247225,192
4375,137729,22
4376,79938,202
4377,112653,76
4378,257823,8
4379,89476,10
4380,270561,12
4381,173463,12
4382,243965,20
4383,44160,38
4384,308118,40
4385,150300,40
4386,302436,74
4387,185554,312
4388,247949,18
4389,176858,16
4390,27740,16
4391,91595,18
4392,7551,46
4393,330869,14
4394,26751,28
4395,35884,14
4396,155461,24
4397,283114,168
4398,66892,12
4399,43467,12
4400,33258,44
4401,55290,10
4402,146030,16
4403,169274,40
4404,8390,20
4405,171724,32
4406,140722,78
4407,27500,74
4408,202220,20
4409,192367,20
4410,163723,38
4411,243561,18
4412,34137,392
4413,265148,44
4414,173982,20
4415,276402,10
4416,134929,12
4417,34146,28
4418,59114,8
4419,258306,14
4420,17902,26
4421,243092,68
4422,80286,10
4423,176032,10
4424,122432,46
4425,44996,78
4426,247683,10
4427,263748,36
4428,25900,92
4429,27525,30
4430,245322,72
4431,185531,26
4432,12066,30
4433,49797,140
4434,100824,18
4435,278778,10
4436,98145,198
4437,153424,40
4438,56072,112
4439,69736,42
4440,326633,26
4441,160361,72
4442,328538,8
4443,11650,34
4444,208445,100
4445,102973,20
4446,308175,60
4447,173593,24
4448,18888,16
4449,243915,10
4450,270609,14
4451,32440,30
4452,185568,8
4453,242934,28
4454,83782,8
4455,115856,24
4456,101949,20
4457,168716,10
4458,106914,8
4459,145435,34
4460,275030,22
4461,272122,40
4462,93908,18
4463,83811,14
4464,189080,52
4465,171738,122
4466,87313,74
4467,145073,8
4468,267633,46
4469,118330,40
4470,116107,12
4471,62454,50
4472,186509,10
4473,284572,16
4474,241899,24
4475,211569,56
4476,63700,22
4477,196994,16
4478,73517,12
4479,16928,86
4480,258443,16
4481,300277,8
4482,111766,28
4483,20583,30
4484,124348,40
4485,244218,10
4486,280683,26
4487,168784,8
4488,270666,8
4489,261395,90
4490,168574,38
4491,137398,284
4492,201167,10
4493,138784,10
4494,35890,24
4495,48788,134
4496,69629,8
4497,90918,8
4498,197208,254
4499,287760,186
4500,313019,36
4501,9219,12
4502,101917,50
4503,145247,16
4504,283557,100
4505,317411,16
4506,116444,200
4507,155935,106
4508,148618,20
4509,135488,26
4510,326675,208
4511,329685,14
4512,39056,10
4513,244062,14
4514,81795,30
4515,169708,40
4516,283297,36
4517,92615,10
4518,255675,16
4519,184247,16
4520,331643,82
4521,169871,20
4522,172639,10
4523,71333,24
4524,275686,30
4525,12613,30
4526,153974,22
4527,263511,70
4528,330945,14
4529,16051,62
4530,298461,16
4531,133150,28
4532,331071,26
4533,16508,194
4534,55950,60
4535,119843,58
4536,233471,124
4537,19542,30
4538,74053,20
4539,156062,8
4540,197179,722
4541,93233,188
4542,128907,38
4543,122700,126
4544,256084,10
4545,45575,42
4546,213720,16
4547,211201,34
4548,183996,38
4549,7974,30
4550,125260,18
4551,13423,38
4552,56012,10
4553,145476,16
4554,218849,10
4555,170827,10
4556,192998,56
4557,138089,24
4558,33729,46
4559,256683,192
4560,275199,98
4561,135092,46
4562,212746,56
4563,50173,108
4564,215501,12
4565,319750,76
4566,147698,64
4567,77377,146
4568,294910,14
4569,101984,108
4570,7050,68
4571,127987,10
4572,317706,10
4573,68654,32
4574,251997,238
4575,12616,10
4576,253917,16
4577,61131,24
4578,203162,20
4579,172970,98
4580,256061,14
4581,59495,118
4582,248466,16
4583,56188,134
4584,193881,28
4585,279720,72
4586,36427,12
4587,191463,22
4588,194701,76
4589,134937,36
4590,127998,16
4591,270308,148
4592,270438,74
4593,150081,94
4594,63349,24
4595,90054,26
4596,255454,22
4597,11357,12
4598,270616,24
4599,255347,46
4600,220666,26
4601,185329,78
4602,323960,14
4603,105474,18
4604,256063,12
4605,212426,16
4606,57993,24
4607,221443,12
4608,13451,56
4609,93581,196
4610,111071,42
4611,29173,8
4612,82010,10
4613,204537,34
4614,90126,40
4615,122501,28
4616,107837,42
4617,277344,184
4618,255869,80
4619,25249,18
4620,94096,12
4621,212988,178
4622,217010,14
4623,219371,18
4624,254848,320
4625,55926,24
4626,76228,36
4627,29171,18
4628,70690,60
4629,152398,8
4630,204894,24
4631,330780,16
4632,268365,24
4633,138913,10
4634,312780,16
4635,328086,108
4636,148475,18
4637,318111,24
4638,112063,22
4639,324170,90
4640,239014,8
4641,220488,436
4642,274653,34
4643,34948,76
4644,160237,30
4645,317095,10
4646,66889,8
4647,44041,26
4648,166504,10
4649,64199,118
4650,61710,14
4651,163500,24
4652,54088,22
4653,65782,12
4654,306307,10
4655,44783,54
4656,18693,352
4657,48828,280
4658,140355,50
4659,12617,142
4660,255350,20
4661,152172,22
4662,111426,8
4663,14598,14
4664,97206,14
4665,328100,10
4666,111267,60
4667,281721,166
4668,63685,10
4669,27397,10
4670,118448,8
4671,175969,36
4672,81243,28
4673,98187,24
4674,138036,26
4675,283352,22
4676,34930,12
4677,315161,62
4678,17784,20
4679,72067,14
4680,312948,10
4681,46297,40
4682,288612,92
4683,285517,38
4684,307860,18
4685,175961,12
4686,322962,86
4687,185231,24
4688,136131,16
4689,81133,10
4690,171070,18
4691,12937,56
4692,255218,18
4693,73681,16
4694,112208,32
4695,322974,90
4696,169508,14
4697,319254,48
4698,178296,26
4699,321330,26
4700,142725,18
4701,330839,20
4702,178699,22
4703,325315,12
4704,109478,48
4705,48701,14
4706,112852,130
4707,201993,328
4708,313814,14
4709,314415,12
4710,281439,12
4711,266100,16
4712,307651,14
4713,287129,16
4714,287759,48
4715,58875,16
4716,61125,34
4717,143838,142
4718,186075,200
4719,251886,92
4720,37147,60
4721,287780,130
4722,61148,14
4723,60703,22
4724,241859,328
4725,233388,10
4726,84247,26
4727,192355,16
4728,83757,88
4729,250637,10
4730,311160,38
4731,292527,138
4732,137343,24
4733,152045,26
4734,212427,10
4735,196690,68
4736,328874,14
4737,56855,18
4738,84516,360
4739,261967,20
4740,43287,28
4741,330538,14
4742,271774,50
4743,252042,432
4744,309194,22
4745,136041,106
4746,54859,48
4747,318169,42
4748,105465,52
4749,207669,42
4750,185562,154
4751,270449,34
4752,61693,10
4753,276547,20
4754,166671,24
4755,255973,22
4756,236381,30
4757,270570,354
4758,322574,26
4759,295714,82
4760,16745,118
4761,224769,192
4762,72099,8
4763,256056,32
4764,69496,10
4765,42412,56
4766,265180,16
4767,253361,16
4768,45594,78
4769,84133,28
4770,142871,12
4771,55323,10
4772,29522,32
4773,48660,14
4774,29721,10
4775,159448,96
4776,167428,10
4777,211216,8
4778,97860,10
4779,201179,12
4780,39069,66
4781,33215,12
4782,138679,44
4783,127344,22
4784,316953,20
4785,89690,24
4786,36926,54
4787,74026,10
4788,271607,22
4789,129067,26
4790,105029,20
4791,75500,10
4792,255870,138
4793,200712,28
4794,10292,16
4795,213921,20
4796,132727,26
4797,189799,12
4798,331583,38
4799,88619,18
4800,170551,22
4801,149267,20
4802,214695,14
4803,118259,34
4804,213170,42
4805,256690,86
4806,176301,30
4807,148039,22
4808,310495,12
4809,321239,158
4810,37171,20
4811,241604,10
4812,94900,10
4813,286236,32
4814,215149,10
4815,17182,46
4816,150950,258
4817,187259,34
4818,99052,18
4819,122708,436
4820,193993,44
4821,331757,84
4822,56459,36
4823,57759,80
4824,73224,72
4825,112631,10
4826,33100,12
4827,20552,16
4828,290375,56
4829,293178,10
4830,140140,22
4831,74359,52
4832,259903,10
4833,259310,106
4834,241572,8
4835,193980,8
4836,22708,10
4837,143997,96
4838,55537,20
4839,307754,10
4840,244064,14
4841,88614,82
4842,315777,28
4843,9772,12
4844,107848,48
4845,211466,178
4846,330726,24
4847,251595,22
4848,247325,38
4849,185272,16
4850,312032,18
4851,196660,16
4852,61310,12
4853,323985,36
4854,287285,46
4855,283117,34
4856,63683,24
4857,106862,40
4858,37143,98
4859,37526,16
4860,44335,28
4861,97775,20
4862,276972,80
4863,74914,28
4864,46705,26
4865,314505,82
4866,183965,14
4867,270433,78
4868,132433,68
4869,160981,8
4870,186102,12
4871,43264,20
4872,117860,14
4873,68998,14
4874,286228,10
4875,179802,16
4876,326711,20
4877,61534,88
4878,44908,98
4879,185995,100
4880,3477,22
4881,122005,22
4882,142890,52
4883,84098,10
4884,112641,16
4885,160039,40
4886,259157,60
4887,35864,914
4888,331572,22
4889,195796,108
4890,48774,20
4891,278491,14
4892,97540,58
4893,203994,8
4894,136236,44
4895,71419,166
4896,234888,8
4897,122414,102
4898,37081,148
4899,270485,86
4900,213105,282
4901,185430,46
4902,64012,14
4903,145636,26
4904,61072,314
4905,97728,88
4906,33101,42
4907,309818,18
4908,185641,46
4909,68324,118
4910,176728,14
4911,147956,50
4912,122429,8
4913,15458,26
4914,108723,384
4915,122458,52
4916,258053,24
4917,7870,74
4918,266866,16
4919,98158,18
4920,74368,12
4921,107232,26
4922,184213,90
4923,319014,18
4924,302372,12
4925,71029,104
4926,36233,14
4927,55305,28
4928,255482,14
4929,28250,26
4930,265380,18
4931,211172,22
4932,270382,66
4933,73803,60
4934,300879,22
4935,45287,44
4936,263206,14
4937,197089,16
4938,259703,18
4939,92590,16
4940,32218,76
4941,317485,20
4942,18921,42
4943,275301,24
4944,171675,218
4945,322902,12
4946,68943,16
4947,30728,74
4948,144239,14
4949,121094,322
4950,130189,10
4951,309351,186
4952,135108,94
4953,37722,146
4954,196661,16
4955,152013,8
4956,77862,12
4957,187010,30
4958,264373,10
4959,208398,10
4960,255352,16
4961,47210,20
4962,102612,82
4963,34508,26
4964,102188,14
4965,122420,34
4966,278314,12
4967,148170,20
4968,73117,760
4969,34932,26
4970,36577,62
4971,148056,16
4972,185954,22
4973,45344,26
4974,197239,324
4975,267840,10
4976,255425,24
4977,277959,14
4978,288674,10
4979,11436,22
4980,295849,18
4981,55285,20
4982,74634,18
4983,294367,8
4984,303343,34
4985,267533,30
4986,112162,26
4987,169024,44
4988,326630,176
4989,140198,10
4990,141005,34
4991,94929,10
4992,243504,134
4993,249990,50
4994,69035,26
4995,157934,10
4996,196576,12
4997,203496,40
4998,16318,10
4999,244622,12
5000,244644,8
5001,10856,26
5002,252033,70
5003,71355,14
5004,284803,18
5005,69649,46
5006,38360,24
5007,249060,22
5008,244040,142
5009,283056,12
5010,224750,80
5011,264808,10
5012,55261,90
5013,228118,22
5014,319000,26
5015,302458,8
5016,257549,20
5017,117172,18
5018,135266,20
5019,306129,12
5020,17862,190
5021,73999,14
5022,254557,8
5023,111263,20
5024,177846,20
5025,137630,22
5026,94782,20
5027,61293,8
5028,316413,16
5029,118434,24
5030,214241,10
5031,321430,12
5032,253289,26
5033,37375,12
5034,194035,346
5035,318572,48
5036,316158,70
5037,215835,18
5038,58707,12
5039,41600,8
5040,17889,10
5041,28722,20
5042,176809,10
5043,300320,20
5044,169703,10
5045,153856,228
5046,186406,30
5047,160000,28
5048,277941,10
5049,84532,88
5050,256689,1136
5051,284882,28
5052,279751,12
5053,148519,80
5054,291912,766
5055,112702,70
5056,81724,12
5057,155176,24
5058,324375,12
5059,148100,14
5060,176212,12
5061,4585,10
5062,89086,16
5063,112028,8
5064,151431,12
5065,107322,16
5066,330146,22
5067,296232,20
5068,107216,44
5069,37168,18
5070,285685,18
5071,64219,16
5072,308127,36
5073,9402,10
5074,234795,74
5075,112209,20
5076,188018,14
5077,64624,10
5078,229645,22
5079,267072,16
5080,294243,8
5081,52782,14
5082,267922,66
5083,82166,52
5084,8389,14
5085,310814,12
5086,238380,120
5087,197000,18
5088,138505,22
5089,145962,116
5090,307978,76
5091,257644,14
5092,307548,24
5093,198430,10
5094,186487,10
5095,93683,44
5096,44483,46
5097,142880,16
5098,183210,22
5099,150882,892
5100,203188,30
5101,164022,16
5102,228853,14
5103,243096,32
5104,331239,20
5105,245336,18
5106,264427,10
5107,106618,10
5108,125680,86
5109,213918,42
5110,328802,10
5111,133947,16
5112,317091,108
5113,247146,8
5114,125714,152
5115,105595,124
5116,331440,46
5117,135159,10
5118,186908,68
5119,26386,12
5120,178319,16
5121,18169,124
5122,330876,100
5123,44487,50
5124,309326,8
5125,7153,64
5126,185312,60
5127,312470,56
5128,326538,114
5129,331086,12
5130,133310,64
5131,58586,10
5132,125695,30
5133,327628,22
5134,66582,8
5135,328695,10
5136,147615,62
5137,219470,84
5138,49546,224
5139,34290,20
5140,108404,30
5141,256199,138
5142,53137,22
5143,44305,24
5144,223954,12
5145,155393,24
5146,166512,10
5147,280645,8
5148,184937,12
5149,151133,32
5150,132401,32
5151,256508,8
5152,310554,54
5153,44940,10
5154,69617,8
5155,274475,20
5156,281729,162
5157,207507,20
5158,285116,186
5159,244395,22
5160,243406,36
5161,13656,22
5162,294529,20
5163,266374,28
5164,274563,46
5165,244362,60
5166,183994,16
5167,3280,34
5168,35832,10
5169,107833,82
5170,66434,36
5171,266365,12
5172,172117,12
5173,187507,26
5174,273320,10
5175,57936,244
5176,302134,58
5177,105665,68
5178,254455,16
5179,229192,38
5180,160215,10
5181,90076,434
5182,97473,32
5183,284591,68
5184,284589,24
5185,45306,40
5186,170754,20
5187,27876,30
5188,326465,30
5189,316285,10
5190,127554,14
5191,112048,30
5192,106473,14
5193,161347,96
5194,273121,20
5195,154172,8
5196,290076,10
5197,111271,50
5198,135815,12
5199,37145,42
5200,184151,1158
5201,212726,64
5202,247270,34
5203,282383,20
5204,225442,12
5205,270635,24
5206,269728,24
5207,102092,10
5208,140581,18
5209,277830,18
5210,255724,12
5211,213949,20
5212,185529,128
5213,148349,28
5214,54383,20
5215,61063,38
5216,141837,56
5217,255763,36
5218,294629,12
5219,270600,16
5220,178703,10
5221,29120,26
5222,213460,30
5223,36794,38
5224,283660,8
5225,202167,24
5226,171866,60
5227,158653,22
5228,246462,12
5229,64560,24
5230,197865,10
5231,147822,36
5232,253336,26
5233,77882,32
5234,80380,16
5235,192138,20
5236,279219,14
5237,325820,154
5238,105418,28
5239,76403,30
5240,280193,10
5241,117130,26
5242,171139,12
5243,166321,52
5244,274659,10
5245,61675,26
5246,240894,20
5247,253369,16
5248,121004,14
5249,25990,12
5250,172501,134
5251,213708,10
5252,116856,234
5253,98194,28
5254,153877,18
5255,271916,28
5256,23413,14
5257,268553,12
5258,297337,28
5259,282005,12
5260,76022,100
5261,193566,20
5262,36287,50
5263,287427,24
5264,325212,22
5265,261210,16
5266,268170,10
5267,171536,14
5268,64179,200
5269,255945,48
5270,247342,32
5271,37724,32
5272,62049,8
5273,61067,140
5274,317458,18
5275,17056,50
5276,322349,8
5277,209054,18
5278,266632,36
5279,197859,22
5280,119161,56
5281,112235,8
5282,203149,10
5283,161751,8
5284,65864,20
5285,122452,158
5286,10126,22
5287,92652,10
5288,306463,10
5289,19634,10
5290,174149,32
5291,186959,16
5292,170653,12
5293,236406,44
5294,136869,10
5295,30773,32
5296,312750,58
5297,620,42
5298,4084,38
5299,15433,26
5300,122459,36
5301,58795,16
5302,266451,22
5303,64276,46
5304,147745,14
5305,140726,30
5306,265513,44
5307,186350,84
5308,156076,20
5309,93941,224
5310,237538,18
5311,267524,34
5312,208478,86
5313,85483,8
5314,280191,20
5315,269829,8
5316,283704,14
5317,189958,182
5318,197109,14
5319,102040,26
5320,160659,78
5321,162811,12
5322,147705,10
5323,213185,22
5324,129748,16
5325,234881,24
5326,287207,82
5327,270271,34
5328,315177,16
5329,247137,82
5330,105687,30
5331,184152,34
5332,153273,12
5333,294440,56
5334,48394,10
5335,279530,22
5336,57959,54
5337,69088,10
5338,74133,16
5339,27213,12
5340,40352,20
5341,324509,12
5342,263476,14
5343,145561,22
5344,197242,184
5345,92596,132
5346,299472,16
5347,2886,14
5348,285562,18
5349,282445,60
5350,133391,14
5351,87305,12
5352,136327,10
5353,103462,26
5354,194458,16
5355,178210,22
5356,185395,22
5357,231722,24
5358,36407,12
5359,15680,40
5360,239382,34
5361,276845,22
5362,49549,158
5363,159661,12
5364,91654,60
5365,113094,14
5366,179047,20
5367,96641,10
5368,193900,76
